PulseType,PulseIndex,SOC,C_rate,R0,R1,C1,R2,C2
WLTP_augmented,-1,52.5,2.49,0.0005533444658607,0.007339579638468648,11.611878557160297,0.011816141632364545,1657.0112604170329
WLTP_augmented,-1,52.5,2.62,0.0005755409619175,0.0072687968196118525,11.101614459885928,0.011652449081959629,1659.745408992945
WLTP_augmented,-1,52.5,2.65,0.0005805682167232,0.007252540108100005,10.983753111346033,0.011614673878020097,1660.3763703842067
WLTP_augmented,-1,52.5,2.97,0.0006319752859677,0.00708095017208127,9.724043169390118,0.0112117383693312,1667.1067192014211
WLTP_augmented,-1,52.5,2.99,0.0006350536253158,0.007070335996705661,9.645158162977339,0.011186554900038042,1667.527371708249
WLTP_augmented,-1,52.5,3.23,0.0006707585217985,0.006943977099115033,8.697132846828486,0.010884353268520958,1672.575254148847
WLTP_augmented,-1,52.5,3.42,0.000697407688977,0.006845266939886473,7.944772932405004,0.01064511031023698,1676.5715629672513
WLTP_augmented,-1,52.5,3.66,0.0007232584067551,0.006716954529435064,6.8667670843466855,0.010366325966374912,1671.2198497331988
WLTP_augmented,-1,52.5,3.7,0.0007266965102822,0.006695154860750783,6.672754187305416,0.010322495071177521,1669.1585026050475
WLTP_augmented,-1,52.5,4.32,0.0008629795707488,0.006826503857733969,5.736069284996496,0.011153179964929639,1815.8140543885622
WLTP_augmented,-1,52.5,4.38,0.0008835918245666,0.00693932429882456,5.975757271582642,0.011415323177940173,1844.2794533035772
WLTP_augmented,-1,52.5,4.53,0.0009344989329186,0.0072218858665813405,6.574267862492588,0.012070681210466304,1915.4429770221734
WLTP_augmented,-1,52.5,4.74,0.0010042724217498,0.007618697177513039,7.4104801884335085,0.012988182456002965,2015.071973662743
WLTP_augmented,-1,52.5,5.17,0.0011002401686213,0.008070119666822636,8.397369745497206,0.014044502235661515,2146.833358353647
WLTP_augmented,-1,52.5,5.99,0.0011431182728275,0.007890793405714896,8.177242401735647,0.013681471307597826,2189.257561555582
WLTP_augmented,-1,53.0,0.02,0.0003277717760972,0.008613015609197769,13.710461089650918,0.014785577961585455,1361.2046040740406
WLTP_augmented,-1,53.0,0.1,0.0003277717760972,0.008580347734613967,13.708973591530194,0.014785577961585455,1361.2046197372802
WLTP_augmented,-1,53.0,0.11,0.0003277717760972,0.008576278835006139,13.708767386392092,0.014785577961585455,1361.204622450358
WLTP_augmented,-1,53.0,0.25,0.0003277717760972,0.008519654550516646,13.70540759742171,0.014785577961585455,1361.2046780541539
WLTP_augmented,-1,53.0,0.26,0.0003277717760972,0.008515634266625976,13.705133832706903,0.014785577961585455,1361.2046832844755
WLTP_augmented,-1,53.0,0.38,0.0003277717760972,0.008467643661667143,13.701497346330319,0.014785577961585455,1361.204759137999
WLTP_augmented,-1,53.0,0.5,0.0003277717760972,0.00842011976759302,13.69721228801735,0.014785577961585455,1361.2048591570601
WLTP_augmented,-1,53.0,0.65,0.0003277717760972,0.008361371212181992,13.690943910840605,0.014785577961585455,1361.2050181636735
WLTP_augmented,-1,53.0,0.66,0.0003277717760972,0.00835748057020374,13.690489987254578,0.014785577961585455,1361.2050301066442
WLTP_augmented,-1,53.0,0.88,0.0003277717760972,0.00827270643177826,13.679364163501543,0.014785577961585455,1361.2053353095073
WLTP_augmented,-1,53.0,0.99,0.0003277717760972,0.008230907612743124,13.672983780746874,0.014785577961585455,1361.205518369585
WLTP_augmented,-1,53.0,1.01,0.0003392079521565,0.008308158854950645,13.847900040610728,0.015291866848863026,1493.7813916443529
WLTP_augmented,-1,53.0,1.04,0.000340179006308,0.008282607983364155,13.858424367359833,0.01515532441385124,1490.8515368106064
WLTP_augmented,-1,53.0,1.12,0.0003427684840453,0.008214614931903907,13.886291063932434,0.014791211253818569,1483.0385979711978
WLTP_augmented,-1,53.0,1.14,0.0003434158534796,0.008197649079516901,13.89321269835778,0.014700182963810711,1481.0853649395083
WLTP_augmented,-1,53.0,1.16,0.0003440632229139,0.008180696191321135,13.900116316896005,0.014609154673802444,1479.1321325790834
WLTP_augmented,-1,53.0,1.22,0.0003460053312169,0.00812991531188139,13.920719077187947,0.014336069803778457,1473.2724395253979
WLTP_augmented,-1,53.0,1.24,0.0003466527006512,0.008113014280450593,13.927550632177685,0.01424504151377019,1471.3192098500324
WLTP_augmented,-1,53.0,1.25,0.0003469763853684,0.00810456862630696,13.930959653714885,0.014199527368766257,1470.3425952640746
WLTP_augmented,-1,53.0,1.28,0.0003479474395199,0.008079251110162824,13.941159694495797,0.014062984933754057,1467.412752513097
WLTP_augmented,-1,53.0,1.29,0.000348271664548,0.008070833404934233,13.944489962561354,0.014017644665402984,1466.4633545503373
WLTP_augmented,-1,53.0,1.4,0.0003526157357184,0.008000018026890224,13.8934143232255,0.013769138677909094,1495.1881976945122
WLTP_augmented,-1,53.0,1.6,0.0003605140469375,0.007872267518904212,13.7991532931811,0.013317309609739057,1547.4152372524093
WLTP_augmented,-1,53.0,1.8,0.0004102846492044,0.007745813430042392,13.703090674424534,0.012865480541569024,1599.6423439367986
WLTP_augmented,-1,53.0,1.81,0.0004131295160364,0.007739524756601346,13.698240251783009,0.012842889088160152,1602.2537010330884
WLTP_augmented,-1,53.0,1.85,0.0004244693943998,0.007714402473315068,13.67879352149911,0.012752523274526311,1612.6991310964102
WLTP_augmented,-1,53.0,2.13,0.0004911968643624,0.007547988465206713,13.096172625248878,0.012250558906119372,1654.459495434067
WLTP_augmented,-1,53.0,2.17,0.0004986982756582,0.007525728198513776,12.940015847555545,0.012200191967533056,1655.3007444396528
WLTP_augmented,-1,53.0,2.22,0.0005079859646076,0.00749797578872329,12.744718536073819,0.012137233294300772,1656.3523094724999
WLTP_augmented,-1,53.0,2.38,0.0005370414746405,0.00740971257342596,12.119010472073194,0.011935765539955914,1659.717345770738
WLTP_augmented,-1,53.0,2.49,0.000556429241664,0.007349512908508919,11.688167338263364,0.01179725645884416,1662.0308331464867
WLTP_augmented,-1,53.0,2.62,0.0005787244693895,0.007278873453429044,11.178286469617639,0.011633563908439244,1664.7649807698863
WLTP_augmented,-1,53.0,2.65,0.0005837745084265,0.007262649825865816,11.060513558453586,0.011595788704499711,1665.3959419413375
WLTP_augmented,-1,53.0,2.96,0.0006338719067084,0.007096713706574491,9.841153216630088,0.01120544493045719,1671.9159624854854
WLTP_augmented,-1,53.0,2.97,0.0006354246094709,0.0070914127852978615,9.801746948506645,0.011192853195810405,1672.1262884139044
WLTP_augmented,-1,53.0,2.99,0.0006385181383066,0.007080820665887933,9.72292090034443,0.011167669726517247,1672.5469407741919
WLTP_augmented,-1,53.0,3.08,0.0006522430526923,0.007033316560409826,9.367980737011315,0.011054344114698647,1674.4398847023888
WLTP_augmented,-1,53.0,3.21,0.0006715018068335,0.00696516298900059,8.854645322009992,0.010890651564293734,1677.174161040838
WLTP_augmented,-1,53.0,3.42,0.0007010628741864,0.006856100990865168,8.02085057900105,0.010626776822049176,1681.3461218591017
WLTP_augmented,-1,53.0,3.56,0.0007142556294021,0.006779094423512556,7.3434162036041375,0.010473368688859133,1674.1313612456718
WLTP_augmented,-1,53.0,3.57,0.0007151682773369,0.006773618262274455,7.294994254144576,0.010462410965059992,1673.6160224604776
WLTP_augmented,-1,53.0,3.81,0.0007358841588348,0.006643162706904579,6.131516275580973,0.01019942559387648,1661.247941960676
WLTP_augmented,-1,53.0,4.6,0.0009585786031828,0.007298360035161114,6.688282953746787,0.0123231296603435,1948.421818280794
WLTP_augmented,-1,53.0,5.17,0.0011013002925021,0.00801510523834314,8.23409605942822,0.013991104414452532,2146.601438071104
WLTP_augmented,-1,53.0,5.99,0.0011448011656956,0.007836683271828283,8.016386003939663,0.01362807348638884,2189.025635264881
WLTP_augmented,-1,53.0,6.32,0.0011547956086322,0.007771029197914654,7.920224695155523,0.013481975673875662,2206.0991062253843
WLTP_augmented,-1,53.0,8.08,0.0011350798707526,0.007152544350844972,6.468411395541865,0.012686120903023821,2213.9448672236317
WLTP_augmented,-1,53.5,0.25,0.0003277717760972,0.008521378419074428,13.705684358442449,0.014785577961585455,1361.20467517413
WLTP_augmented,-1,53.5,0.98,0.0003277717760972,0.008237220211448733,13.676015072567871,0.014785577961585455,1361.2054926599276
WLTP_augmented,-1,53.5,1.01,0.0003411119247643,0.008326231871014871,13.879908126627067,0.015387808964774707,1516.774256679826
WLTP_augmented,-1,53.5,1.02,0.0003414356094815,0.008317722700754435,13.8834502186405,0.015342294819770777,1515.7976381608244
WLTP_augmented,-1,53.5,1.16,0.0003459671955217,0.00819893462712796,13.932566589791552,0.014705096789714121,1502.124996515503
WLTP_augmented,-1,53.5,1.19,0.0003469382496732,0.00817356268664146,13.942976675186378,0.014568554354701928,1499.1951490136769
WLTP_augmented,-1,53.5,1.22,0.0003479093038247,0.008148219915585257,13.953346224835178,0.014432011919690138,1496.2653030221963
WLTP_augmented,-1,53.5,1.24,0.000348556673259,0.008131340940120139,13.960236738075476,0.014340983629681867,1494.3120732002913
WLTP_augmented,-1,53.5,1.47,0.000356927298566,0.007963842346532255,13.934102822364531,0.013592113330529076,1518.4872342901713
WLTP_augmented,-1,53.5,1.54,0.0003596917074926,0.007919218208284314,13.901302051824723,0.01343397315666944,1536.7666982099001
WLTP_augmented,-1,53.5,1.55,0.0003600866230536,0.007912856295583035,13.896598211574771,0.013411381703260977,1539.378050869698
WLTP_augmented,-1,53.5,1.9,0.0004413747520468,0.0076922312111576945,13.729126300604802,0.012620680833963213,1630.7754996868416
WLTP_augmented,-1,53.5,2.13,0.0004941911283317,0.007557400777186624,13.171593176455954,0.012231673732598987,1659.4790709842657
WLTP_augmented,-1,53.5,2.17,0.0005017229186025,0.007535184622425048,13.01555431526374,0.012181306794012671,1660.3203196967702
WLTP_augmented,-1,53.5,2.22,0.0005110485812706,0.007507487352548763,12.820404399408421,0.01211834812077998,1661.371884363266
WLTP_augmented,-1,53.5,2.38,0.0005402256072035,0.007419400584976971,12.195168001412283,0.011916880366435532,1664.7369194891803
WLTP_augmented,-1,53.5,2.87,0.0006232757065117,0.007154796227926206,10.273208957488745,0.011299885368755404,1675.0426068096428
WLTP_augmented,-1,53.5,2.88,0.0006248716340861,0.0071494771652021215,10.233872704236614,0.011287293634108622,1675.252931154446
WLTP_augmented,-1,53.5,3.08,0.0006559588173176,0.007043776530759541,9.446201805120038,0.011035458941177856,1679.459453291915
WLTP_augmented,-1,53.5,3.09,0.0006574716080663,0.007038525530039377,9.406770968460517,0.011022867206531482,1679.6697811608587
WLTP_augmented,-1,53.5,3.12,0.0006619862269338,0.007022791974165947,9.288451434651263,0.01098509200259195,1680.3007657745877
WLTP_augmented,-1,53.5,3.38,0.0006970667930512,0.006885310939623781,8.20583566373976,0.010668073201737729,1681.1656215225912
WLTP_augmented,-1,53.5,3.56,0.00071430813256,0.006786384321854594,7.335541376897161,0.010470834173350298,1671.889493373648
WLTP_augmented,-1,53.5,3.57,0.0007152283752385,0.006780919188599331,7.287148906562882,0.010459876449551157,1671.3741545151831
WLTP_augmented,-1,53.5,3.81,0.0007361265305864,0.006650728304817619,6.124378427006011,0.010196891078368051,1659.0060722568958
WLTP_augmented,-1,53.5,3.88,0.0007417922856303,0.006613107617402047,5.784748356197081,0.010120187011772825,1655.3987331396238
WLTP_augmented,-1,53.5,4.6,0.000959389356851,0.007242598627428316,6.52353292701755,0.01226974436170793,1948.1910023985706
WLTP_augmented,-1,53.5,4.9,0.0010581556348134,0.00781125176922436,7.718336841328587,0.01358046042676019,2090.5181939569134
WLTP_augmented,-1,53.5,6.32,0.0011569120269848,0.007717159036783646,7.760534127107907,0.013428577852666676,2205.8671776997808
WLTP_augmented,-1,53.5,8.08,0.0011385649064922,0.007151119905841112,6.445756657100878,0.012635289823158275,2226.528713856968
WLTP_augmented,-1,54.0,0.25,0.0003277717760972,0.008522978336954092,13.706154138077299,0.014785577961585455,1361.2046724771212
WLTP_augmented,-1,54.0,0.39,0.0003277717760972,0.008467298081354975,13.702736986145805,0.014785577961585455,1361.204758921332
WLTP_augmented,-1,54.0,0.44,0.0003277717760972,0.00844756622555486,13.701302636082131,0.014785577961585455,1361.204797765536
WLTP_augmented,-1,54.0,0.48,0.0003277717760972,0.008431839079775358,13.700074084539143,0.014785577961585455,1361.204831861591
WLTP_augmented,-1,54.0,0.77,0.0003277717760972,0.008319368114251276,13.68901193535554,0.014785577961585455,1361.2051593580568
WLTP_augmented,-1,54.0,0.85,0.0003277717760972,0.008288821316079206,13.685293720171039,0.014785577961585455,1361.205274538712
WLTP_augmented,-1,54.0,0.98,0.0003277717760972,0.00823962517207572,13.6786368283482,0.014785577961585455,1361.205484614192
WLTP_augmented,-1,54.0,1.05,0.0003443106362408,0.008310207813577363,13.926368491981671,0.015301694500670256,1535.8606485361242
WLTP_augmented,-1,54.0,1.11,0.0003462527445438,0.008259345360776209,13.94762226391449,0.01502860963064586,1530.0009435273246
WLTP_augmented,-1,54.0,1.14,0.0003472237986952,0.008233957888521075,13.958188346261862,0.014892067195634073,1527.0710932884447
WLTP_augmented,-1,54.0,1.15,0.0003475474834124,0.008225501879865016,13.961701365767425,0.014846553050629735,1526.094476877783
WLTP_augmented,-1,54.0,1.19,0.0003488422222811,0.00819171025571869,13.975708404071876,0.014664496470613606,1522.1880129133017
WLTP_augmented,-1,54.0,1.29,0.0003520790694527,0.00810745806869981,14.010410721808368,0.014209355020573083,1512.421864749233
WLTP_augmented,-1,54.0,1.37,0.00035466854719,0.008040289674527,14.037848290029366,0.013845241860540827,1504.6089583007472
WLTP_augmented,-1,54.0,1.4,0.0003557100435602,0.008017108614677282,14.040144491962804,0.013731368330868327,1505.2273596753782
WLTP_augmented,-1,54.0,1.47,0.0003584744524869,0.007972402860966605,14.007770769917201,0.01357322815700869,1523.5068148592202
WLTP_augmented,-1,54.0,1.54,0.0003612388614135,0.007927855918598542,13.975176353254362,0.013415087983149054,1541.786278266058
WLTP_augmented,-1,54.0,1.55,0.0003616337769745,0.007921505033880104,13.970501992129687,0.013392496529740594,1544.397630852585
WLTP_augmented,-1,54.0,1.57,0.0003624236080964,0.007908812987586559,13.961139757965006,0.013347313622923674,1549.6203365290885
WLTP_augmented,-1,54.0,1.58,0.0003628185236573,0.007902471826011552,13.956451884924997,0.013324722169514806,1552.2316896190646
WLTP_augmented,-1,54.0,1.74,0.0003987113482538,0.007801454023313167,13.880833376122661,0.01296325891497902,1594.01336188169
WLTP_augmented,-1,54.0,1.84,0.0004273712948957,0.007738739232841951,13.832986291789748,0.012737344380893596,1620.1269288619412
WLTP_augmented,-1,54.0,1.85,0.0004302155156293,0.007732485579557828,13.828176811511662,0.012714752927485133,1622.7382864829556
WLTP_augmented,-1,54.0,1.9,0.0004443772358508,0.007701265928854168,13.804061850544537,0.01260179566044283,1635.795077105271
WLTP_augmented,-1,54.0,2.0,0.0004723537831343,0.0076391064134698275,13.75345212764143,0.01237648110948311,1661.7646078980458
WLTP_augmented,-1,54.0,2.4,0.0005471836963002,0.007418034194729562,12.193341886374473,0.011872811723621993,1670.17712565553
WLTP_augmented,-1,54.0,2.67,0.0005941130658397,0.007271741974824445,11.136193631043874,0.011532834888165373,1675.8557269316132
WLTP_augmented,-1,54.0,2.87,0.0006270148804591,0.007164900659958263,10.351003982580693,0.01128100019523461,1680.06217712086
WLTP_augmented,-1,54.0,2.88,0.0006286184027773,0.007159592625216918,10.311697208453841,0.011268408460588235,1680.2725013923925
WLTP_augmented,-1,54.0,3.09,0.0006613778663762,0.007048872577693915,9.485214534308636,0.0110039820330111,1684.689349860131
WLTP_augmented,-1,54.0,3.1,0.0006628942929723,0.007043635846004401,9.44580867280261,0.010991390298364314,1684.8996778236206
WLTP_augmented,-1,54.0,3.12,0.000665915269475,0.007033172105768906,9.366983437875223,0.010966206829071564,1685.320334254049
WLTP_augmented,-1,54.0,3.38,0.0006971654897625,0.00689227838359658,8.197623231391846,0.010665538686229298,1678.9237551524468
WLTP_augmented,-1,54.0,3.66,0.0007236437585412,0.006739155063946377,6.844026977984175,0.010358722419848806,1664.4942439190188
WLTP_augmented,-1,54.0,3.81,0.0007365518012788,0.0066581699520525395,6.117433597045161,0.010194356562859212,1656.7642027361314
WLTP_augmented,-1,54.0,3.88,0.000742270719529,0.006620626460516849,5.778009880113193,0.010117652496264395,1653.1568631059674
WLTP_augmented,-1,54.0,3.95,0.0007477956518527,0.006583241780323973,5.438365468563982,0.010040948429669173,1649.5495316987985
WLTP_augmented,-1,54.0,5.02,0.001092903820796,0.007939369716753247,7.9437917400542375,0.013950716868631757,2138.3771984625705
WLTP_augmented,-1,54.5,0.01,0.0003277717760972,0.008621119417110398,13.709913600927345,0.014785577961585455,1361.2046000557393
WLTP_augmented,-1,54.5,0.03,0.0003277717760972,0.008612992687979003,13.709754632923092,0.014785577961585455,1361.2046021893982
WLTP_augmented,-1,54.5,0.05,0.0003277717760972,0.008604878923038852,13.709577649031715,0.014785577961585455,1361.2046049943217
WLTP_augmented,-1,54.5,0.11,0.0003277717760972,0.008580615413365847,13.708938602034857,0.014785577961585455,1361.2046174366817
WLTP_augmented,-1,54.5,0.12,0.0003277717760972,0.008576582838754348,13.708816330300815,0.014785577961585455,1361.2046200977652
WLTP_augmented,-1,54.5,0.2,0.0003277717760972,0.008544438919583546,13.70767601344439,0.014785577961585455,1361.2046474278177
WLTP_augmented,-1,54.5,0.25,0.0003277717760972,0.008524454304155637,13.706816936326257,0.014785577961585455,1361.2046699631283
WLTP_augmented,-1,54.5,0.28,0.0003277717760972,0.008512502427472618,13.706247442394014,0.014785577961585455,1361.204685498109
WLTP_augmented,-1,54.5,0.3,0.0003277717760972,0.008504550714922988,13.705845259913618,0.014785577961585455,1361.2046966938442
WLTP_augmented,-1,54.5,0.39,0.0003277717760972,0.008468928440316282,13.703812492148694,0.014785577961585455,1361.204755381556
WLTP_augmented,-1,54.5,0.42,0.0003277717760972,0.008457112687641303,13.703053831401672,0.014785577961585455,1361.2047779648185
WLTP_augmented,-1,54.5,0.44,0.0003277717760972,0.008449251724430368,13.702525537711422,0.014785577961585455,1361.2047938594083
WLTP_augmented,-1,54.5,0.45,0.0003277717760972,0.008445326104396616,13.702254634908625,0.014785577961585455,1361.2048020584275
WLTP_augmented,-1,54.5,0.48,0.0003277717760972,0.008433568690582226,13.701414902669555,0.014785577961585455,1361.2048276623823
WLTP_augmented,-1,54.5,0.5,0.0003277717760972,0.008425746619945017,13.700832561317938,0.014785577961585455,1361.204845570767
WLTP_augmented,-1,54.5,0.55,0.0003277717760972,0.00840624816168868,13.699297888432742,0.014785577961585455,1361.2048932785121
WLTP_augmented,-1,54.5,0.65,0.0003277717760972,0.00836749432376179,13.695890744778815,0.014785577961585455,1361.2050012802197
WLTP_augmented,-1,54.5,0.69,0.0003277717760972,0.008352083537929727,13.694401776107394,0.014785577961585455,1361.2050491797572
WLTP_augmented,-1,54.5,0.8,0.0003277717760972,0.008309971263335922,13.689935534589093,0.014785577961585455,1361.2051947483249
WLTP_augmented,-1,54.5,0.83,0.0003277717760972,0.00829855415954163,13.688622885313077,0.014785577961585455,1361.2052379729846
WLTP_augmented,-1,54.5,0.85,0.0003277717760972,0.008290958962251155,13.687725265936832,0.014785577961585455,1361.205267628505
WLTP_augmented,-1,54.5,0.86,0.0003277717760972,0.008287166225177632,13.687269700291038,0.014785577961585455,1361.2052827079895
WLTP_augmented,-1,54.5,1.05,0.0003462146088486,0.008328077040216713,13.958880531727354,0.015397636616581938,1558.8535136445475
WLTP_augmented,-1,54.5,1.07,0.0003468619782829,0.008311131981057502,13.966042096509309,0.01530660832657367,1556.9002778238091
WLTP_augmented,-1,54.5,1.13,0.0003488040865859,0.008260374588727012,13.987418695532446,0.015033523456549684,1551.0405743891831
WLTP_augmented,-1,54.5,1.14,0.0003491277713031,0.008251926367005984,13.990965698135069,0.014988009311545751,1550.063957737436
WLTP_augmented,-1,54.5,1.15,0.0003494514560202,0.008243481386332765,13.994508196765917,0.014942495166541413,1549.0873412535045
WLTP_augmented,-1,54.5,1.28,0.0003536593573433,0.008133991572931192,14.040150817534863,0.014350811281489101,1536.3913422336752
WLTP_augmented,-1,54.5,1.29,0.0003539830420605,0.008125591966927321,14.043630260560782,0.014305297136484759,1535.4147280991713
WLTP_augmented,-1,54.5,1.37,0.0003565725197978,0.008058511796617231,14.071303661784029,0.013941183976452503,1527.6018210645234
WLTP_augmented,-1,54.5,1.38,0.000356896204515,0.008050141360043655,14.074742569063924,0.013895669831448573,1526.6252084403654
WLTP_augmented,-1,54.5,1.4,0.0003575435739493,0.008033410210039832,14.081606871708368,0.013804641541440307,1524.6719836954983
WLTP_augmented,-1,54.5,1.43,0.0003585146281008,0.00800833779289273,14.091869545886684,0.013668099106428515,1521.7421478368194
WLTP_augmented,-1,54.5,1.45,0.0003592317752858,0.007993574236006913,14.090844932562499,0.013599525890305227,1523.3036934376469
WLTP_augmented,-1,54.5,1.47,0.0003600216064077,0.007980839424722837,14.081631736083983,0.013554342983487896,1528.5263956112847
WLTP_augmented,-1,54.5,1.54,0.0003627860153344,0.007936369678234755,14.049243673298106,0.01339620280962867,1546.8058585052308
WLTP_augmented,-1,54.5,1.58,0.0003643656775782,0.007911029697579026,14.030637121469864,0.013305836995994419,1557.2512695651571
WLTP_augmented,-1,54.5,1.84,0.000430511109178,0.007747583831963267,13.907937985591907,0.012718459207373209,1625.1465069030073
WLTP_augmented,-1,54.5,1.88,0.0004418946177089,0.007722632777044894,13.888790957150016,0.012628093393739364,1635.5919381008812
WLTP_augmented,-1,54.5,1.92,0.0004532147838964,0.00769773357889149,13.86957186515963,0.012537727580105112,1646.037371983815
WLTP_augmented,-1,54.5,2.0,0.0004756151133166,0.0076481274603165846,13.828875487448082,0.012357595935962726,1666.784184766788
WLTP_augmented,-1,54.5,2.02,0.0004795222365278,0.007636972745528463,13.751100084562953,0.012332412466669569,1667.2048041311054
WLTP_augmented,-1,54.5,2.04,0.0004834135241532,0.007625830994931582,13.673306665790696,0.01230722899737682,1667.625424166687
WLTP_augmented,-1,54.5,2.09,0.0004930724625287,0.007598033336776016,13.478744299353913,0.012244270324144128,1668.6769771924257
WLTP_augmented,-1,54.5,2.28,0.0005288737999628,0.007493141194685696,12.73838040132818,0.012005027365859736,1672.6729169523335
WLTP_augmented,-1,54.5,2.4,0.0005507488162324,0.007427496360889917,12.269944411192345,0.011853926550101195,1675.1966995934629
WLTP_augmented,-1,54.5,2.55,0.0005772909100363,0.0073460966308267674,11.683487369237014,0.011665050530403533,1678.351461877662
WLTP_augmented,-1,54.5,2.58,0.0005824924385927,0.007329904193104981,11.566074353607876,0.011627275326463588,1678.9824188655402
WLTP_augmented,-1,54.5,2.61,0.000587658337081,0.007313740924813487,11.448620802232716,0.011589500122524056,1679.6133773637641
WLTP_augmented,-1,54.5,2.67,0.0005978832438531,0.007281501896521486,11.213592092244317,0.011513949714644992,1680.8752988912497
WLTP_augmented,-1,54.5,2.68,0.0005995735388442,0.007276140068806771,11.174404876678352,0.011501357979998208,1681.0856197331887
WLTP_augmented,-1,54.5,2.75,0.0006112947546809,0.007238698024142869,10.899968256506751,0.011413215837472767,1682.557870325608
WLTP_augmented,-1,54.5,2.82,0.0006228219845911,0.007201414790821581,10.625310941717908,0.011325073694946916,1684.0301291410233
WLTP_augmented,-1,54.5,2.98,0.000648441501723,0.0071167923245986356,9.996694062821522,0.011123605940602469,1687.395323025873
WLTP_augmented,-1,54.5,3.08,0.0006639390433907,0.0070643246194246195,9.603222997179822,0.010997688594137085,1689.4985910200148
WLTP_augmented,-1,54.5,3.1,0.0006669910449668,0.007053869970963562,9.524474736390118,0.010972505124843927,1689.9192466326379
WLTP_augmented,-1,54.5,3.17,0.0006753920419837,0.0070154002980878415,9.20186465260187,0.010893116370505728,1687.5041102705152
WLTP_augmented,-1,54.5,3.22,0.0006808015986589,0.006987585317795298,8.961030326962652,0.010838327751509197,1684.9273841994855
WLTP_augmented,-1,54.5,3.24,0.0006829377090538,0.0069764820130129345,8.8646650689045,0.010816412303910498,1683.8966949457867
WLTP_augmented,-1,54.5,3.26,0.0006850579838629,0.006965391672421812,8.768281794959234,0.01079449685631222,1682.866006363354
WLTP_augmented,-1,54.5,3.27,0.0006861121829227,0.0069598513636980166,8.720083402028926,0.010783539132512666,1682.3506623238618
WLTP_augmented,-1,54.5,3.81,0.0007371599709121,0.006665487648609344,6.110681785698419,0.010191822047350784,1654.5223333983827
WLTP_augmented,-1,54.5,3.95,0.0007485101478984,0.006590713868640538,5.432026364971168,0.010038413914160332,1647.3076613352662
WLTP_augmented,-1,54.5,3.96,0.0007492911831025,0.006585397192215565,5.383517197988013,0.01002745619036119,1646.792328875094
WLTP_augmented,-1,54.5,5.02,0.0010943987203432,0.007883818016496796,7.780654922948378,0.013897319047423182,2138.145279828129
WLTP_augmented,-1,54.5,5.65,0.0011353660861718,0.00774381945661131,7.625913315438054,0.013618405041715608,2170.7392072387247
WLTP_augmented,-1,55.0,0.01,0.0003277717760972,0.008622206762045665,13.710061918783685,0.014785577961585455,1361.2045994832472
WLTP_augmented,-1,55.0,0.02,0.0003277717760972,0.008618152804938902,13.710014165892728,0.014785577961585455,1361.2046003928983
WLTP_augmented,-1,55.0,0.03,0.0003277717760972,0.00861410208887995,13.70996190902999,0.014785577961585455,1361.2046014703656
WLTP_augmented,-1,55.0,0.04,0.0003277717760972,0.008610054613868809,13.709905148195473,0.014785577961585455,1361.204602715649
WLTP_augmented,-1,55.0,0.05,0.0003277717760972,0.00860601037990548,13.709843883389176,0.014785577961585455,1361.2046041287485
WLTP_augmented,-1,55.0,0.09,0.0003277717760972,0.008589865854530261,13.70955378444618,0.014785577961585455,1361.2046114593093
WLTP_augmented,-1,55.0,0.11,0.0003277717760972,0.008581813038129514,13.709381711144001,0.014785577961585455,1361.2046161314872
WLTP_augmented,-1,55.0,0.12,0.0003277717760972,0.008577791491500859,13.70928891853524,0.014785577961585455,1361.2046187193005
WLTP_augmented,-1,55.0,0.14,0.0003277717760972,0.008569758121386974,13.709089821402376,0.014785577961585455,1361.204624398376
WLTP_augmented,-1,55.0,0.2,0.0003277717760972,0.008545735796192777,13.708384434681056,0.014785577961585455,1361.2046454631911
WLTP_augmented,-1,55.0,0.25,0.0003277717760972,0.008525806320679065,13.70767275318933,0.014785577961585455,1361.2046676321504
WLTP_augmented,-1,55.0,0.28,0.0003277717760972,0.008513887527944564,13.707191696632927,0.014785577961585455,1361.2046829473209
WLTP_augmented,-1,55.0,0.3,0.0003277717760972,0.008505957871360617,13.70684847240309,0.014785577961585455,1361.2046939965153
WLTP_augmented,-1,55.0,0.34,0.0003277717760972,0.008490137450766447,13.70610797628205,0.014785577961585455,1361.2047181086998
WLTP_augmented,-1,55.0,0.38,0.0003277717760972,0.008474368886937247,13.705295416612524,0.014785577961585455,1361.2047449059435
WLTP_augmented,-1,55.0,0.42,0.0003277717760972,0.008458652179873011,13.70441079339451,0.014785577961585455,1361.204774388247
WLTP_augmented,-1,55.0,0.44,0.0003277717760972,0.008450813272627759,13.703941457954821,0.014785577961585455,1361.2047901362964
WLTP_augmented,-1,55.0,0.45,0.0003277717760972,0.008446898680576846,13.703700034277306,0.014785577961585455,1361.2047982620454
WLTP_augmented,-1,55.0,0.47,0.0003277717760972,0.008439079219618454,13.703203675006934,0.014785577961585455,1361.2048150169917
WLTP_augmented,-1,55.0,0.5,0.0003277717760972,0.008427374336039448,13.702425356313023,0.014785577961585455,1361.2048414080334
WLTP_augmented,-1,55.0,0.55,0.0003277717760972,0.008407931017697308,13.70103807905423,0.014785577961585455,1361.2048887494275
WLTP_augmented,-1,55.0,0.63,0.0003277717760972,0.008376990242836033,13.698584228907576,0.014785577961585455,1361.2049732221021
WLTP_augmented,-1,55.0,0.65,0.0003277717760972,0.00836928745959882,13.697925726653109,0.014785577961585455,1361.204996018433
